text,label
obdivujem klud rozvahu,0
zmrd teraz dieta nahodou fejkove testy ukazu pozitivny nemozem ist malemu plienky kupit dufam da niekto lekciu hajzel psychopatsky,1
zase trepes,1
Akoby svete velmi tragedia,0
niekedy pochybujem rozmyslate hovorite kriste,1
Superrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,0
trapko,1
velmi odhodlany pracovity,0
Peniaze vsadepritomne,0
skoncite ojebavanim naroda,1
nezastavila sialenstvo pokracovat dalej skusaju dokial pritlacit ludi muru,1
neboj d zbytok sr natrie d test nejdem doma sediet nebudem urobisps vysledky testovania ludia akurat strcit nazor d,1
takto zije,0
traposiny vzdy vela namyslate pan premier normalne cloveka vzdelanim,1
humusak,1
presne,0
tuskom,0
prirodzeny lider,0
spravny ukazkovy pan,0
ach jaj,0
teraz dozvedela neviem kolko milionov pracovnikov prvej linii boji proti korone korunu doniesli dochodcovia linii zabudla dochodcovia nepriatelia,0
ovecky matovicove vakcinaciu klanat pchat analu vymysli vyhrazky nahnal,1
ospravedlnil radsej rozoberat vonku doma zmizni odtial,1
slovaci dobry narod,0
Nikto obchode neurobi noseKazdopadne dojde koncuUz,0
prezidentka nazor,0
skvele dakujem zdielanie,0
clovek dusevnu chorobu patrite institutu premyslat chcete urcite patri ustavu,0
kral politikov podporujeme smer,0
znicil d,1
darmo daju hromadnu zalobu ruka ruku umyva jedna banda,1
neviem isto photoshope odstranili,0
igor uplny debilnedokazal manazovat detsku skolku nechcem znevazovat,1
grarulujetek donuteniuhmmmvy naozaj nezijete realiteotrasco stvarate,1
igor sulika posli pice,1
psychopat bodaj robil gastre nemal jest zatvori robotu socialka vyplati dva mesiace geno,1
isty,0
boris vodic ochrankar rychle uzdravenie,0
urobili chybu obaja sedliaci,1
jezis who zmenila nazor covidludia pokapu hladu skor covid pan matovic dokladne postaratedufam,1
Milujem pristup zivotu,0
isty idiot menoval,1
saso,1
mesto utocny klobuk,0
psychopati robia iste robyla mieste,1
povie mudrosrac,1
Kolko slubili,0
podarila jedna vec doposial smrtelne choroby porazit,0
prajem nasmu kvazi premierovi konecne odstupil,1
zase behaju cierne huby genocidu,1
prispevky velmi zaujimave,0
ozaj kokot poslat nehraj modre neba kriste pane,1
psychopat suma testy,1
prezidentka sere navas,1
zive,0
presne dobre hovori,0
pripravujete velke kapacity psychiatrickych klinik liecebni caka daleko vacsi pruser,1
kkt rozdavas peniaze,1
zatvorit,1
odpadnem,0
nemas kus hanby,1
pochybujem sudca precita,0
uzasny priklad ostatnych,0
rovnaky pozeraju obycajnych ludi seru,1
uplnej pici pici,1
Dufam posledny,0
banda darmozracov buzerantov nevedia,1
zas niekto nabali,1
hlavaon proste pan politik,0
nicite slovensko,1
Dakujem mnohokrat,0
niet dodat bardejove neotvorili minimalne nacas okrskov niekto hrdy,0
svatoplukove pruty odkazom mudrych prut osamoteny lahko nalomeny,0
jediny normalny clovek zdravym rozumom diktatormi,0
Pan Premier velmi prijemni testovat ludi,0
prvom rade manipulator klamar matovic,1
tamti ujovia pocitacmi robia vyzera akokeby riadili start kozmickej lode,0
Zostan pozitivnyTestovanie zakladnej skoly Petryalka Turnian,0
chvilu druhy homos lesba fuj zle,1
coskoro skonci viem zalezi zdravi ludi,0
robo daj,0
rodicia nezaopatrenych deti,1
chudakov,1
cirkus humberto handry fajcit,1
rozpravas velmi dobre,0
super vystupenie hlavne dlhej dobe rozumieme,0
prajem skore uzdravenie drzim palce,0
daj akutne lieci hlavicku,1
kar nahlavu udrety,1
trapko,1
obycajna vydieracka spina,1
dakujem vsetkym,0
rodil blazon,1
nevies kedy pozitivny,0
mongoloid zaostaly,1
krasne vysvetlil popisal davno vedeli vinnici uplne inde zaujimave prevali sudcovia super,0
vyjebany skurvysyn kokot prasivy,1
zdielat status uan tajm ftipne urobit print skrin dat next tajm zavana egocentrizmom nedostatkom sebavedomia,1
pokusny kralici ostblockoni nedovolia ludoch pokusved,1
myslim status hovori sam vasom psychickom zdravi,1
klamete,1
vystupit fasistickeho zalara narodov,1
zapredanec,1
Dobry napad,0
oklamal ludi okydavanim vsetkych naokolo,1
spolocnosti Oponice starosta rodinou alkoholikom krciem pracujucich Oponice Nikto nema opravnenie robit,0
poviem takto dobra vec dobry napad,1
slovensky kovboji miluju bludy klebety,1
VOBEC NEPACI,1
nebude prva posledna,0
Vystupte cisel pripravenych,0
drzim palce cakaju tazke casy,0
placko konecne uvedom zlyhal prataj tvojou zlodejskou bandou,1
vyslo,0
zavidis nezarobil treba,1
vdaka dobru organizaciu,0
mili pan premier nechapem jednu vec,0
vrchol,0
pan premier hrdina,0
uprimna vdaka usilie suvislosti osobne celej vlady jasne,0
hlavne monika velke usta fuj jedna nechutna novinarka fuj odpad,1
testovanie nijakym sposobom nezachrani,0
hahaha eq najviac chyba parlamente inak nenakupili nekvalitne testy,1
presne pravda,0
he hadam zasluha par mesiacov,0
dat gumu,0
Super dobre pravo,0
klames,1
nepretrcaj,1
vystizne slovaci potrebuju povzbudit,0
boze rozdavali teploty,1
skoda rokou poctivostou daleko nedosli,0
sluzite satanovi,1
debilllll,1
Nikdy nehovor neda urobit,0
vozi prachy vselijake kurvy vladnej limuzine,1
drzte nevzdavajte,0
paradni chlapi,0
fakt noviny prehanaju,0
debil ukradol milion vysledky preda slovac blba,1
blazon slovensku nakazenych robis,1
konecne neotravuj cele slovensko chod prec,1
pan fico treba vladu odstavit podniknite,0
chuj,1
zaplatili lokaji sulik droba pokuty,1
Rozhodne,0
najvacsia zachranna misia slovensku odvazat leopoldova bastard,1
chcem,0
oklamal zneuzivate pravomoc hromadne podanie trestnych oznameni vasu vladu skonci frasku,1
hanbite,1
super dobry clovek,0
jasne treba pchat zadku,1
praca boji koronou spociva akurat tyranyzovani naroda natlaky klamstva falos,1
poslat aspon ventilatorov ventilatora,0
neboj d zbytok sr natrie d test nejdem doma sediet nebudem urobisps vysledky testovania ludia akurat strcit nazor d,1
nakup lieky chumaj,1
argument Akonahle minuly tyzden vyskusali takmer,0
najlepsie,0
pomozes ludom vidiet den spina,1
nemusim banda vyjebana,1
kkt,1
cesta slobode zacne odstupenim,1
vzadu nachadza daka osoba niejeee,0
dat kazajku,1
Obrusok,0
ziadnom pripade,0
hlupi ludia,1
tesit isli ludia testovanie zas rozkazujes magor,1
statnik urovni,0
dement skurveny,1
verejne prezentovat slusny clovek zabudol spraval opozicii presne vcera strajkujuci ludia volili,1
suhlasim uplne presne,0
perfektneeeee,0
pakujte odtial radsej ritolizacom,1
somarina,1
vlada ide proti ludom,1
slovensku ostane diera,1
velmi dokladny precizny,0
prosim,0
koniec,0
Dakujem Rakuskom,0
dvoch identickych fotkach ziaden rozdiel prva lavo druha pravo zasadny rozdielnajprv laviciari,0
novinarske hyeny,1
saso,1
Tesim,0
boris ok,0
pan premier informacie poslali najprv anjela Zuzanu,0
zastavte psychopata,1
blbecek odstup,1
poslem poslali poslali kabat zaplatit prilohu pouzil vyznamny,0
neviem rodinach politikov,0
dakujeme obetu,0
odstrante konecne tzv terajsieho skurvenehoho premiera,1
Idem tabletky paluby zdravotnicky profesional tazke,0
treba dobre nacasovat zorganizovato siel domu,0
napady brilantne,0
pravdu vzdy suhlasim drzim palce,0
dement,1
chore nebezpecne stalin hitler postupovali,1
podporujeme,0
dala vlada milionov eur bankam,0
viete keby hlupost nadnasala lieta jak jedna holubicka cely krdel holubic,1
taktiez zaujimalo,0
Tesim sud,0
cvok daj testovat sam iquz smiech celemu slovenskupodaj demisiu cas,1
vyborne,0
vidiet vsetkych obdivovali,0
chudak fico ludia vidia preferencie okolo stale klesajucimi hovoria marketing strany hruuuuuza ist synovca zlodeja r kalinaka mysliet ziskaju mladych takymto politickym chudakom ubohe,1
pani babkoherecka koza zase predstavila,1
Dakujem Vlada SR zmenila skutocnost Premier SR absolutne schopny spolupracovat panom Igorom Matovicom Mafiom Huraaa iGooor fantasticky,0
sukyn syn,1
cely trapny radsej starajte reprezentovat slovensko bruseli bo zatial slovensko zosmiesnili,1
svata pravda,0
banda nevzdelana ide proti obcanom prveho dna chaosu,1
slogany transparentnosti prestali platit dnom byvala opozicia zacala vladnut dalo cakat cistky konat,0
Vacsina predsedu vlady,0
videl zrkadle pajac jebnuty,1
drzim palce,0
luza sprosta dnesny prejav,1
ubohe svata pravda fico niesol pe rokov nasli skratkuskuste riesit temy corona xy problemov mrhaju miliony e vymyslene coronu necely rok paldi vacsieho hovna mrpropagandos,1
Peto napisal pekne,0
chod riti odstup konecne,1
recenzie velmi dokladne,0
prekladac vie,0
neni testovat,0
svinu voda vre,1
Prajem dobre,0
zabijateslovensko pokazilisteto agresianaprvommieste ludiasuvasnepriatel,1
skoro kazdom okrese faninku akceptuje ruska deti skole vsetkych velmi miluje,0
igor kvalitny ulet spochybnujes ludi oboru vysad nasad lieky,1
dobre vsetkym jebe nikto triezvo rozmysla,1
jednej fotke,0
media kazali nikto nenakazil,0
verme urcite vrati normalu slovo covid spomienkou urcite dobrou vydychnut povedat zvladli hlavne prezijeme zdravi ostatne vzdy da nejako znovu postavit nohy zdravie zivot rodinu jedno,0
dam testovat ajtak viem kokot,1
Nebudem zucastnit psa moznost potrebuju kvoli nedostatku zamestnancov zodpovedny obcan,0
slabo odety minuly tyzden dal kozmonauta teraz freestyle daj raz kozmonauta please,1
klamete zavadzate ludi,1
,0
Ludia pokojni testy Ursula von der leyen,0
ovecky kosiara olajno pozrite video,1
muru odjebat,1
dufam ziadny pridrbany testci,1
inak nedate dole,1
ist,0
muru odjebat,1
dement das lock down daj liecit psychopat zakomplexovany zdravy clovek,1
nechce niktoodstuuuuup,1
pan premier totalny magor,1
cele divadlo ludi okolo vlady podnikatelov kamaratov vlady nejde,0
kabelka obsahovala balik eur,0
skore uzdravenie prajem,0
Nepostavajte priamu ciaru chodte domov studeni chori,0
konspirator idioti zapredani neda inak nevedia stupidinu napisat,1
treba organizovat strajky opozicia robili,1
rozumna rec,0
laska odpoved,0
zvratenost hnus,1
dobry hoax,1
nehanbite,1
stastni,0
viete deje juhocinskom mori,0
suuu velkiii paani dakujeme,0
lavej fotke vzadu postavy pozadi pravej nejako vymazalimyslim lavej vzadu dobre nevidima pravej chybate pekny vecer,0
nooo dufajme pravdu,0
matovica opustaju lekari experti zostali nohsledi,0
odmietam platit zdravotne poistenie naco platit nafukancom,1
Pani skvele vysledky odvazneho stastia bojovnik konecne premier Vlado,0
plne zuby drisrtov,1
bohaty fin podporime daju slovakom inde posielat,0
obycajny hajzel podrztaska,1
tesim den odplaty pride urcite,1
najlepsia obrana utok vie psychopat,1
nemozete viedt konstruktivne rozhovory niekym egoista narcis,1
sak jak uvazuje vsetcidpc,1
treba nove volby,0
snazi vratit Ceskej republiky Madarska Ceskej republike vojaci vratia,0
aspon dajte pokojclovek boji splachnut odtial nahodou nevyteciete,1
skopirovaneale da suhlasitcopyfuuuu sedem mesiacov sedem mesiacov stacilo likvidaciu slovenska urobili ludom zivota peklo podme zaspominat ludia plakali hraniciach,1
naozaj umenie,0
dika krkompojdes skap doma hlade,1
vyborne,0
silou mocou chce dotlacit testovania,0
Pridem slovam odbornikov nakoniec uplnemu bloku,0
dam testovat ajtak viem kokot,1
hasici sere,1
najlepsi,0
dvaja prijebanci,1
hotovy uboziak pouzije proti ludom vodne delo projektili hned ludia neustale schyzu potrebuju liecenie hlavu dozivotnu kazajku vlade,1
aspon sprostu trnavcinou hovorte,1
vyhrozjes ludom hovno dokazal jak hovoit nepojedes otestovat nedostanes socialku otestujes nemozes prace nakupto st hanit hodis prace otestovat certifikat,1
fotite prijebany robte,1
dobry rozumny ludia nevymreli bojujte nevzdajte hlupych ludi snazia presadzovat nizke iq,0
pozyvame,0
clovek aspon vie hovori,0
,0
treba testovat,0
nemas igor,0
naozaj zdvihlo naladu,0
hlupa slovac,1
kokot pojde sediet,1
fuuuuuj hanba,1
drzime palce tazkom boji,0
viete robit dobre dve veci dobre nasrat ludi dobre pourazat,1
skvely zmysel humor,0
siria bludy hoaxy,1
Velmi fandim,0
hitler nazival sprchovanie teraz testovanie,1
ubohost bulvarnych casopisov umerna moralnej ubohosti majitelov pisalkovia nahanajuci senzacie,1
nevies pozitivny,0
Super barman dobre,0
slovo robi chlapa ukaz skutkami,0
rada,0
sasov trtko,1
vela sil zdravia prajem dakujeme,0
Kolko najviac zlocinu mediciny,0
Test dokonceny negativny neboji stale chodit sutazit potrebne,0
zas hlupe komenty plne podporujeme stojime cela rodina,0
nastvana aspon hlaskou rozosmiali,1
velmi pozorny detailom,0
neni novinari tupci,1
Pocasie krasne slnko ziarilo dakujem Igor identifikaciu,0
stane slovensku,0
rozumovo velmi nizkej urovni remiska,1
pojdes matovic,1
boze dakujem zmenila vlada sr premierom sr absolutne neschopny kolaboracie mafiou chcu zbavit,1
rano kaufland nakazia ludia koli kokotinam,1
kurva chapem covid predtym niekomu dovolia dvihat telefon,1
vfandim keby vladli neviem stejnak neviem,0
domov cloveka,0
debil debilovic,1
rozbije idiotsku vladu skor,1
super natrel pan politik,0
pravdepodobne podvodoch TT,0
tyzdne intenzivnych priprav najvacsiu operaciu druhej svetovej vojny dva tyzdne chaosu zmatocnych rozhodnutia,1
spolocenska sluzba splnili planom,0
kokot,1
nechapem,0
namesti slobody bratislave odberne miesta,0
cesku potvrdili piatok rekordnych novych pripadov nakazy koronavirusom zomrelo ludi,0
debili,1
dement nastuduj vies aspon citat anglickyco pochybujem,1
zasluzi pochvalu,0
milionikov rozdelujete dochodky nedate hanbou naroda,1
mohli poslat niekde vychod dedin nemaju vobec nikoho testovanie,0
nudzovy stav debilina vlada boji utekat ludmi poistili takto,1
drzim palce konecne dobry premier ktoremu zalezi ludoch,0
zabudol vyjadrenie odporne voci starostovi okresu,1
Prajem dobru noc,0
jedna arogantna zena spupna mysli,1
vobec neda prehrat,0
dokaz neschopnosti,0
chuuj,1
striga nova prezidentka kradne straka,1
ozaj komentara,0
rano prebudim pocuvam spravy picovinu vymysli matovic strach nema sucit ludmi egoista cakam kedy skonci,1
nevedia pisat kopu vsetkeho pravda,0
zas odbornikov plna prdl okolo jeden klavesnicovich odbojarov nevedia kritizovat mudry nepocul jeden navrh nejak inak vyriesit sup navrhmi robit mudrlanti,1
pravda,0
pekny skor kokot psychopat,1
dakujem bratov cechov,0
vymazali poprosim flasticku,0
schopny postarat ludi zobrali pracu nezabezpecili ludom zakladne hygienicke prostriedky ruskabudu pokutovat vlastny narodale humanny treba pomahat prvom rade svojmu narodu,0
obycajny clovek cakam konecnepohne lepsiemu boch pomahaj slovensko,0
netrep kokotiny spametaj,1
igi jebeme,1
tvrdo,0
ubohe,1
prispevky vzdy velmi pozitivne,0
krasne gesto,0
samy odbornik,0
zle dobre,0
ludia musiaznovu ulicbranit slobodu slovavdaka,0
Vdaka vlade dakujem prvom riadku nakoniec najdolezitejsou vecou zodpovedna osoba sucit Okrem ochrany mysliet okolite prostredie Dufam dobri,0
najvacsia strata casu,1
uplne bezcenny,1
treba urobit dokedy vlada nepripravi zdravy rozum,1
debo davas cisla,1
nemali ziadne narasty inak vobec nemalo zmysel chvilu pockaj uvidime,0
vedci naprKto Prosim pozrite video,0
,0
Inkubacne obdobie dni Stale neznamena,0
optimizmus nakazlivy,0
jaaaj D opacne napisat D,0
okrem min oneskorenim vystrihli p preposlal prepisany text riadna divocina,0
sam neviete robite nemate pripravene nikoho neposluchate prezidentku idete sam ovas hovorili svete stim prvi zacal celoplosnim testovanim ludom vihrazate nepojdu otestovat,1
Predseda vlady Suhlasim celostatnym testovanim Odporuca zucastnit rokov,0
vikend pridem platene,0
vymazali fotografie,0
dakujem mile slova,0
myslim ramci moznosti nedopadlo najhorsie,0
fica nikdy nemusel musel zdielat vacsi diletant matovic nebol,1
dychat neopustime,0
pan krajniak osta komentara lepsie,1
mudrosrac d,1
zhabat majetok nelegalne rozdat ludom idu pice,1
pisete odborne vysetrenie hlavy,1
fico dala povedal pravdusasovia cela banda matelkovicaeste dat vychovnu facku fico,1
pan premier matovic obetavy zlaty,0
expert lvl konskej vocas,1
dobre slovenskob,0
Doslo prijemnemu teroristickemu utoku,0
sluzis svetovej elite plnis prikazy postavicka spagatikoch nebudu potrestani,1
Aspon prevzate druhej stranky,0
najhorsi clovek ktoreho poznam,1
zneuzivatelia dovery naroda hanba detom,1
spojit opozicne strany zajtra ukazat miesto,0
hrdy,0
frajeri,0
blazon,1
igor skor vycapis fb skontroluj das vacsieho hlupaka mysleli narazam povodny status,1
predseda vlady pomaly urcite kontroluje plnu pracu,0
infekcia slovenska najvacsia,1
uzasne,0
Tlmocnici prijati,0
preboha ludia emocny kvocient bode mrazu chcete vidiet premierovom mieste vzdy nadavat chore hlavne obmedzene myslenie sprava hejt ludia realne umieraju nemuseli naozaj nedokazete sediet ritiach dni urazky potupa negativizmus vidite plodite aspon uprimny nepretvaruje napriek ludskym chybam rozum zastava,1
dufam prijebana rodina isla,1
predseda vlady sr najnovsie doktor hor chcete realizovat lekarskej praci,0
zase bluznis pockaj tyzdne hodnott ciastocny lockdown teraz soboty troll,1
nemame ziadnych odbornikov jedno spuchnute prasa,1
dobri ludia,0
Lekari vedia menej,0
zradci slovenskeho naroda,1
cela ceremonia stoji vela sil,0
presne suhlasim mudry politik rozmyslate hlavou treba situaciu vyriesit najskor,0
slovam neverite neklamte ludia poddani zvedava vybavite prezidentkinu ziadost dufam,1
Vstupil Duch Svaty,0
uplnu pravdu vzdy,0
Hladate individualnu podporu,0
premier pouziva vulgarny slovnik mediach verejnosti nema robit hanba slovenska ru nebola,1
kurvil mrvil,1
igor pekny dement,1
hnup chod testovat hlavu,1
dusko kopat prdel psysko,1
konecne trafil spravne,0
prispevky velmi hodnotne,0
Chcem opytat pozitivny prve testovanie testov musel zucastnit druheho testu oznamili KRA zverejnena certifikate druheho kola dostanem okamihu dostanem domacnosti vstupom rodicov,0
preboha prestan kydat pravdu nikto zase riesis sam hviezda chorobne zakerny clovek,1
honz zrejme tangace hlboko vrezane teraz zamestnava,1
zabudnete zvolit hlasovu adresu LSN,0
Nedavajte dym rezanie goliera,0
tazko dychat pride sudny den,1
saso pocmarany hybaj plakat vzdaj,1
prosim,0
vtipne drzim palce,0
cynicka obluda vytka politicky kapital smrti cloveka,1
odkedy jak premier neverim premier komediant riadi stat fb,1
strat babrak celou vladousasoved neuveritelne robite,1
igor ozaj rucka parazolatebe najlepsie keby osadeny chodniku slavy ludia mohli sliapat,1
dobry,0
hlavne Slovensko francuzsky,0
hamba naroda cela banda,1
chcem podakovat kus dobrej roboty,0
ludi peniaze nema zbrane proti hm zobudte,1
vsetkych blbcov republike plne usta povedala pani primarka,1
Skvele,0
napis,0
premier zacal celoplosne testovanie prvy celej europe uvidite cin zacnu europe premier ziska nobelovu cenu drzim palce,0
banda sracov,1
jednu otazku mlcite matovic opozicii saskoval parlamentom transparentmi krical,1
super organizacia,0
spravodlivost jednostranne spravodlivost spravodlivost,0
matovica nacisto chory depku zivote nemal strach rodinu nehovorim pride testovani ockovanie,1
odvolat vladu,1
Ludia miest poslani dedin,0
supeeeeeeer,0
trpezlivy ludia,0
najviac hoaxov siris vlada,1
nevadi vyrezete neskor,0
zhnity vlada dosadzuje,1
rokov pade komunizmu sasovia nastoluju totalitarny rezim,1
stratte nenavratna,1
gratulujem spravne rozhodnutie,1
traja kokoti,1
skvely styl pisania,0
uprimnu sustrast rodinea luto ludi umreli rakovinuinfarktya inedotancoval hrobe novinara teraz tancovat hrobom lekara,1
lenke samozrejme prajeme hladam chcem,0
spolu zvladneme hahah zvladneme,0
tvoju debilitu mohli vyrobit vakcinuci pomoze postavit muru odako hovoris,1
drzime palce celej vlade,0
potrebne,0
vydrzte,0
premier,0
igor eur zaplatit osobne,1
vysiel test,1
dobre prevedenu pracu,0
bastard trnavy,1
fandim vasmu projektu stastna premiera ktoremu zalezi ludoch volebnej kampani,0
dobra hovadina,1
verejne utyrat psychopat skorumpovany dementny prijebany chuja republika nemala,1
vyjadrenie uroven neda porovnat vyjadreniami vlady,0
Rovnako Panovo eommer prstenov kraloch kralom kralom zdravotnicky personal,0
da mozok konecne otestovat riadne zaockovat kofi trnave zmizni,1
videli video ozbrojenych sil testovany subjekt palcom utrie osopleny nos okolo pochyta,1
Vacsina ludi robi sami,0
pravdu,0
vyborne riesenie,0
Najlepsie kosti zdravy rozum,0
ludia politici prestanme hrat zabomysie vojny snazme pomoct stave opozicia vzdat podkopavanim noh prispiet rieseniueste noch nepocul vyzvu masivnemu testovaniu,0
nepoznam nikoho pomoc dostal,0
podme ovecky,1
velitelka armadu opustila bojom,0
myslis genius kazdej oblasti ojebem,1
jednej,0
dennik kravsky hnoj ovela uzitocnejsi menej smradlavy,1
chod dpc kkt,1
jasne treba pchat zadku,1
Respektovat nazor veduceho statu,0
super sprava pan premier,0
drzime palce boji spravodlive slovensko,0
vybral cestu zlocinca,1
pohode kus kokota,1
reci kokotiny slubov odrbov sorry krajsie nedalo napisat,1
prispevok plny pozitivnej energie,0
gratulujem vitazke,0
falosny bojovnik farizej oblbujes ovecky beeeeee dani bojujes,1
narcis igi fakt nepomoze,1
krasne napisane uplna pravda,0
vidiet ziskal titul,0
super,0
fakt uroven slovakov,0
netrep demente,1
najvacsi cas zacali spajat osud slovenka riti hadate ide vlastny prospech,1
vytlacit tricko text slobodnej europy,0
ide karta,0
neschopny clovek,1
nechceme pozerat potkanov rozdrbali krasne slovensko,1
nepisem komentare,0
blbecek odstup,1
maly detail keby nepovedal nik nevsimne osoby fuc,0
covidom slovensko neda najst zhodne riesenie,0
mnohi liskaju vznesenemu,1
parlamente zijete prasce valovu svina zlodej danovi podvodnik,1
,0
Winori kulturnom dome mieste davky,0
,0
pravda matovic cirkusant saso,1
tyzdnom vyhrazal celemu slovensku ides ludi pozatvarat spina teraz prosis kolenach pokrytec,1
zlodej klamar saso trnavy treba sudit majetok znarodnit,1
Vysvetli,0
zdravim vysvetila,0
vbec neni lito smrt primitiva,1
kokot vyhodene peniaze testy jaj prepacte pan premier vyhodene dobre investovane kolko islo vrecka kseft,1
hlupana stale tupana,1
treba,0
noo kokot pobavit hlupostito urobil uplneho chuja uplne jedno,1
zvratenost hnus,1
fakt pekny mamlas,1
boze vacsiu debilinu nepoculachlapce zlaty stastie blbost neboli,1
chudera ide prec nevie,1
kokotovic jebnuty ludom dal rozkazom,1
nacisto jebnuty kokot,1
neni fotkeste stratilaj podlosti deju,0
pane boze nebol premierom spravil slovenskom katastrofa par mesiacov,1
testovanim vyrazit octom cibulou,0
aspon viete robit srandu sam,0
ubohe,1
prestan hrat skurvene divadlo ojebavat sam,1
dufam cvargu spinavu coskoro vyhadzeme rovno okien,1
skakalo reci opica,1
Skvele vdaka kurzu Sebastian Volkspartai dobrymi susedmi vzali Zmenme,0
remisova ziadny politik hnida,1
matovicovi nacisti boja trestu,1
remisova napadne pripominala pohybom ruk figurky pat mattragedia stvarala,1
chuj time hlave,1
cloveka mohlo jebnut cita statusyto nemyslite vazne pan premier prchky clovek nedavam pozor poviem vela krat chyby priemer status plno dalsichja neverim vazne,1
plne zuby drisrtov zomrel obezitu,1
kulturny zazitok hanba takto ludom vysmievat,1
prezumcia neviny primitiv pozor buduce nestal trestnym senatom,1
necakane,0
luto,0
vidis matovic kokot,1
naozaj vyretusovaly,0
super zorganizovane,0
pan fico zachrana pomozte psycho neda zit,1
sialenec,1
dva tyzdne pokojbudme normalni,1
tico nedaju testovatockovat kabaty daju nasiju znaka pojdu taborov,1
igor povysili funkciu predsedu vlady fejsbukovho premiera,1
parlamentnom bufete nudzovy stav naplati smradi,1
inspiraciou cely svet,0
slak trafil,1
pan premier celeho srdca prajem,1
mnoh premieri doposial zapisali mafiani jediny skutocny hrdina ludi,0
rozmyslal saso,1
esteze nekupujen ziadne noviny casopisya hned zije lepsie,0
kolkokrat vyjadril,0
pan politik prehlad udalosti sype rukava,0
kolko ludi testoch nakazilo uvidime tyzden,0
psychicky stav vazny treba liecit pan premier,1
konecne zobudili,0
chod dat liecitto jedine pomoze,1
dakto napiste cisty kokot,1
sam stebov,0
hamba naroda cela banda,1
nejde coronu zber dna databaze buduce povine ockovanie cipovanie gejcovou smrtiacou srackou chystaju genocidu g velke zastupenie,1
odpovedzte pan premiernaozaj myslite vazneako zubar pracujem cesku fakt premyslal,0
bru noc zajtra plnom ocakavani tyka testovania dobre dopadne hlave slovaci drzte podme nestratime zachranime druhe zivoty,0
clovek odkazany stastie nahodu,0
pan vzdy,0
uplny suhlas zabranit,0
gratulujem spomienke ceskoslovensku pacilo,0
igorr dostat dozivotie,1
cirkusant zmatkovic,1
boch svedkom voniat fialky spod hliny prvi pridem sprepacenim ostat fialky curak nenazrany,1
pevne verim,0
nevidite,0
chudaci ubohi,1
hluchy slepy kozacik,1
todova nehanbi chodit svete,1
nehraj spasitela skor chcel zarobit predrazenych testoch prezidentky vlastnu past milionovy biznis,1
idu pi,1
karma dobehne,1
igor pridte obce velmi tesime vrucne vystiskame skvely pocin,0
tvojou anglictinou pal kokota,1
mohol niekoho zachranit,0
Corona zjavne nemoze dostat pozitiva cmaracie,0
jeminku vlada uplne samy amater,1
zase ukazal,0
antigenove rychlotesty ide pouivat cela europa slovenski mafiani socialnej demencie proti,1
lampyto slaby odvarleopoldovk murukludne vypis,1
Slovenska republika narodeniny,0
dobrovolne nasilu chory dement,1
jediny politik slovensku,0
dochodcov,0
zobudte teraz trepe,1
prekrasny komentar,0
negativny trz nanas vymislis zase hovadinu dal testovat robit test hlavu hlupost,1
vyborne,0
dusko kopat prdel psysko,1
igi pride rada,1
podozrivo rychlo noc ziskali tisic zdravotnikov,0
Vidiet odvtedy vlaky stale rovnake,0
absolutne suhlasim,0
vitazstvo iste,0
zachrazachranite slovensko demisiou,1
chore pomoze test presny status zasa obhajujete zasa spravili preslap neverim ziadnej politickej strane nezavisly vi osobne nemate nato premier nati preslapi place vela ludi,1
koment jeba,1
vlada kratky zivot,0
polozia slovensko kolena hnup,1
podpisal zmluvu diablom,1
presny plan,0
prispevky absolutne nezaujimave,1
dement jak povedal lidrom bruseli celo plosne testovanie fajn dement,1
henti zmenia ustavu treba ist ulic smer pridajte protestujucim vedte krajinu,0
ist bieloruskej opoziciiplatit protistatne zivlibielorusko treba nechat nestarat nichlukasenko urobi poriadoka urcite nesuhlasim posielali kolvek pomoc opozicie,0
skutocne vynimocny clovek,0
dobre dopadne,0
Chcel podakovat stara beznych ludi zdravie,0
p matovic cele humbuk povedali ruvz,1
pripravuje spolupracu vladnou koaliciou,0
kupeny ustavny sud pavlinka pomohla ukradla daniach,1
ozaj stale niekoho bavi ozaj niekto nesedel matrike stale okolo presne vyhovuje drbete,1
male levare ukazkovo organizovane,0
hlave,1
Prezident Vladi Sr Igor Mattovi posledny lekar vrchu chcete vedomy farmaceutickej prace,0
akoby slepy hluchy fakt nerozumiem nemate hanbi svedomia,1
sestra respekt,0
kokot testovanie dobrejebnuty chuj dementnyo dni zatvoris,1
parada chce ide,0
uzasne pan premier vela sil drzim palce,0
uplne pravdu,0
jasne,0
dakujeme viem velmi rozumni politik clovek volil vedel clovek bezocivy druhe volby,0
hrdy cely svet caka vysledok moznost dalej,0
zorganizuj igorko paliciek nosa malo vedela otestovat mozgu trosku posturat,1
kokot,1
super chodte petrzalky poznam slovensky narod,0
chodte nekam same zvasty,1
igor super kokot,1
teraz ukaz clovek robis ludi farizejsky potkan spinavy,1
politik urovni,0
zaciatku tvrdim cele nasiteani vypovede udajnych vrahou nezhodovali obetami bytcele velka fraska,1
rad konecne pouzil spravnu statnu vlajku poste,0
Pride nabuduce buduci tyzden,0
trapko hnup obycajny,1
vyborne,0
