text,label
niekedy pochybujem rozmýšľate hovorite kriste,1
Superrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,0
trapko,1
veľmi odhodlaný pracovitý,0
Peniaze všadeprítomné,0
skončite ojebavaním naroda,1
nezastavila šialenstvo pokračovať ďalej skúšajú dokiaľ pritlačiť ľudí múru,1
neboj d zbytok sr natrie d test nejdem doma sediet nebudem urobisps vysledky testovania ludia akurat strcit nazor d,1
takto zije,0
traposiny vzdy vela namyslate pan premier normalne cloveka vzdelanim,1
humusák,1
presne,0
túškom,0
prirodzený líder,0
spravny ukazkovy pan,0
ach jaj,0
teraz dozvedela neviem koľko miliónov pracovníkov prvej línii boji proti koróne korunu doniesli dôchodcovia línii zabudla dôchodcovia nepriatelia,0
ovečky matovicove vakcináciu klaňať pchať analu vymysli vyhrážky nahnal,1
ospravedlnil radšej rozoberať vonku doma zmizni odtiaľ,1
slovaci dobry narod,0
Nikto obchode neurobí noseKaždopádne dôjde koncuUž,0
prezidentka názor,0
skvelé ďakujem zdieľanie,0
človek duševnú chorobu patríte inštitútu premýšľať chcete určite patrí ústavu,0
kráľ politikov podporujeme smer,0
zničil d,1
darmo dajú hromadnú žalobu ruka ruku umýva jedna banda,1
neviem isto photoshope odstránili,0
igor uplny debilnedokazal manazovat detsku skolku nechcem znevazovat,1
grarulujetek donúteniuhmmmvy naozaj nezijete realiteotrasčo stvarate,1
igor sulika pošli piče,1
psychopat bodaj robil gastre nemal jesť zatvorí robotu sociálka výplati dva mesiace geňo,1
istý,0
boris vodic ochrankar rychle uzdravenie,0
urobili chybu obaja sedliaci,1
ježiš who zmenila názor covidľudia pokapu hladu skôr covid pan matovic dôkladne postaratedufam,1
Milujem prístup životu,0
istý idiot menoval,1
šašo,1
mesto útočný klobúk,0
psychopati robia iste robyla mieste,1
povie mudrosrač,1
Koľko sľúbili,0
podarila jedna vec doposial smrtelne choroby porazit,0
prajem nášmu kvázi premiérovi konečne odstúpil,1
zase behaju čierne huby genocidu,1
príspevky veľmi zaujímavé,0
ozaj kokot poslať nehraj modré neba kriste pane,1
psychopat suma testy,1
prezidentka sere navas,1
živé,0
presne dobre hovori,0
pripravujete velke kapacity psychiatrickych klinik liecebni caka daleko vacsi pruser,1
kkt rozdávas peniaze,1
zatvoriť,1
odpadnem,0
nemas kus hanby,1
pochybujem sudca precita,0
úžasný príklad ostatných,0
rovnaky pozerajú obyčajných ľudi seru,1
úplnej piči piči,1
Dúfam posledný,0
banda darmožráčov buzerantov nevedia,1
zas niekto nabalí,1
hlavaon proste pán politik,0
ničíte slovensko,1
Ďakujem mnohokrát,0
niet dodať bardejove neotvorili minimálne načas okrskov niekto hrdý,0
svatoplukove prúty odkazom múdrych prút osamotený ľahko nalomený,0
jediný normálny človek zdravým rozumom diktátormi,0
Pán Premier veľmi príjemní testovať ľudí,0
prvom rade manipulator klamar matovic,1
tamti ujovia počitačmi robia vyzerá akokeby riadili štart kozmickej lode,0
Zostaň pozitívnyTestovanie základnej školy Petryalka Turnian,0
chvilu druhy homoš lesba fuj zle,1
čoskoro skonči viem zaleží zdraví ludi,0
robo daj,0
rodičia nezaopatrených detí,1
chudákov,1
cirkus humberto handry fajčiť,1
rozpravas velmi dobre,0
super vystupenie hlavne dlhej dobe rozumieme,0
prajem skore uzdravenie držim palce,0
daj akútne lieči hlavičku,1
kár nahlavu udretý,1
trapko,1
obyčajná vydieracká špina,1
ďakujem všetkým,0
rodil blázon,1
nevieš kedy pozitívny,0
mongoloid zaostaly,1
krásne vysvetlil popísal dávno vedeli vinníci úplne inde zaujímavé prevalí sudcovia super,0
vyjebany skurvysyn kokot prasivy,1
zdielat status uan tajm ftipne urobit print skrín dať next tajm zavana egocentrizmom nedostatkom sebavedomia,1
pokusny králici ostblockoni nedovolia ľuďoch pokusveď,1
myslim status hovori sam vasom psychickom zdravi,1
klamete,1
vystupit fasistickeho zalara narodov,1
zapredanec,1
Dobrý nápad,0
oklamal ľudí okydávaním všetkých naokolo,1
spoločnosti Oponice starosta rodinou alkoholikom krčiem pracujúcich Oponice Nikto nemá oprávnenie robiť,0
poviem takto dobra vec dobrý nápad,1
slovensky kovboji miluju bludy klebety,1
VOBEC NEPACI,1
nebude prvá posledná,0
Vystúpte čísel pripravených,0
držím palce čakajú ťažké časy,0
plačko konečne uvedom zlyhal prataj tvojou zlodejskou bandou,1
vyslo,0
zavidis nezarobil treba,1
vďaka dobrú organizáciu,0
milí pan premiér nechapem jednu vec,0
vrchol,0
pan premiér hrdina,0
úprimná vďaka úsilie súvislosti osobné celej vlády jasné,0
hlavne monika veľké ústa fuj jedna nechutná novinárka fuj odpad,1
testovanie nijakým spôsobom nezachráni,0
hahaha eq najviac chyba parlamente inak nenakupili nekvalitne testy,1
presne pravda,0
he hadam zasluha par mesiacov,0
dať gumu,0
Super dobré právo,0
klameš,1
nepretrcaj,1
vystizne slovaci potrebuju povzbudit,0
bože rozdavali teploty,1
škoda rokou poctivostou ďaleko nedošli,0
slúžite satanovi,1
debilllll,1
Nikdy nehovor nedá urobiť,0
vozí prachy všelijaké kurvy vládnej limuzíne,1
držte nevzdávajte,0
parádni chlapi,0
fakt noviny preháňajú,0
debil ukradol milión výsledky predá slovač blbá,1
blazon slovensku nakazenych robis,1
konecne neotravuj cele slovensko chod prec,1
pan fico treba vladu odstavit podniknite,0
chuj,1
zaplatili lokaji sulik droba pokuty,1
Rozhodne,0
najvacsia zachranna misia slovensku odvazat leopoldova bastard,1
chcem,0
oklamal zneuzivate právomoc hromadne podanie trestných oznámení vašu vládu skončí frasku,1
hanbite,1
super dobry clovek,0
jasne treba pchať zadku,1
práca boji koronou spočíva akurát tyranyzovaní národa nátlaky klamstvá faloš,1
poslať aspoň ventilátorov ventilátora,0
neboj d zbytok sr natrie d test nejdem doma sediet nebudem urobisps vysledky testovania ludia akurat strcit nazor d,1
nakúp lieky chumaj,1
argument Akonáhle minulý týždeň vyskúšali takmer,0
najlepšie,0
pomozes ludom vidiet den špina,1
nemusim banda vyjebana,1
kkt,1
cesta slobode začne odstúpením,1
vzadu nachadza daka osoba niejeee,0
dať kazajku,1
Obrúsok,0
žiadnom prípade,0
hlupi ludia,1
tešiť išli ľudia testovanie zas rozkazujes magor,1
štátnik úrovni,0
dement skurveny,1
verejne prezentovať slusny človek zabudol správal opozícii presne včera štrajkujúci ľudia volili,1
súhlasím úplne presne,0
perfektneeeee,0
pakujte odtial radsej ritolizacom,1
somarina,1
vlada ide proti ludom,1
slovensku ostane diera,1
veľmi dôkladný precízny,0
prosím,0
koniec,0
Ďakujem Rakúskom,0
dvoch identickych fotkach ziaden rozdiel prva lavo druha pravo zasadny rozdielnajprv laviciari,0
novinárske hyeny,1
šašo,1
Teším,0
boris ok,0
pán premiér informácie poslali najprv anjela Zuzanu,0
zastavte psychopata,1
blbeček odstúp,1
pošlem poslali poslali kabát zaplatiť prílohu použil významný,0
neviem rodinách politikov,0
ďakujeme obetu,0
odstrante konecne tzv terajsieho skurvenéhoho premiera,1
Idem tabletky paluby zdravotnícky profesionál ťažké,0
treba dobre načasovať zorganizovaťo šiel domu,0
nápady brilantné,0
pravdu vždy suhlasim drzim palce,0
dement,1
choré nebezpečné stalin hitler postupovali,1
podporujeme,0
dala vláda miliónov eur bankám,0
viete keby hlúposť nadnasala lieta jak jedna holubicka celý kŕdeľ holubíc,1
taktiež zaujímalo,0
Teším sud,0
cvok daj testovať sám iquž smiech celému slovenskupodaj demisiu čas,1
výborne,0
vidieť všetkých obdivovali,0
chudak fico ludia vidia preferencie okolo stale klesajucimi hovoria marketing strany hruuuuuza ist synovca zlodeja r kalinaka mysliet ziskaju mladych takymto politickym chudakom ubohe,1
pani babkoherecka koza zase predstavila,1
Ďakujem Vlada SR zmenila skutočnosť Premier SR absolútne schopný spolupracovať pánom Igorom Matovicom Mafiom Huraaa iGooor fantastický,0
sukyn syn,1
celý trápny radšej starajte reprezentovať slovensko bruseli bo zatiaľ slovensko zosmiesnili,1
svätá pravda,0
banda nevzdelana ide proti obcanom prveho dna chaosu,1
slogany transparentnosti prestali platiť dňom bývalá opozícia začala vládnuť dalo čakať čistky konať,0
Väčšina predsedu vlády,0
videl zrkadle pajác jebnutý,1
drzim palce,0
luza sprosta dnesny prejav,1
úbohé svätá pravda fico niesol pe rokov našli skratkuskuste riešiť témy corona xy problémov mrhaju milióny e vymyslené coronu necelý rok paldi väčšieho hovna mrpropagandos,1
Peto napísal pekne,0
chod riti odstup konecne,1
recenzie veľmi dôkladné,0
prekladac vie,0
neni testovať,0
šviňu voda vre,1
Prajem dobré,0
zabijateslovensko pokazilisteto agresianaprvommieste ludiasuvasnepriatel,1
skoro každom okrese faninku akceptuje rúška deti škole všetkých veľmi miluje,0
igor kvalitný úlet spochybňuješ ľudí oboru výsad nasad lieky,1
dobre všetkým jebe nikto triezvo rozmýšľa,1
jednej fotke,0
media kazali nikto nenakazil,0
verme určite vráti normálu slovo covid spomienkou určite dobrou vydýchnuť povedať zvládli hlavne prežijeme zdraví ostatné vždy dá nejako znovu postaviť nohy zdravie život rodinu jedno,0
dam testovať ajtak viem kokot,1
Nebudem zúčastniť psa možnosť potrebujú kvôli nedostatku zamestnancov zodpovedný občan,0
slabo odetý minulý týždeň dal kozmonauta teraz freestyle daj raz kozmonauta please,1
klamete zavadzate ľudí,1
,0
Ľudia pokojní testy Ursula von der leyen,0
ovečky košiara olajno pozrite video,1
muru odjebat,1
dufam ziadny pridrbany testci,1
inak nedate dole,1
isť,0
muru odjebat,1
dement dáš lock down daj liečiť psychopat zakomplexovaný zdravý človek,1
nechce niktoodstuuuuup,1
pan premier totálny magor,1
celé divadlo ľudí okolo vlády podnikateľov kamaratov vlády nejde,0
kabelka obsahovala balik eur,0
skoré uzdravenie prajem,0
Nepostávajte priamu čiaru choďte domov studení chorí,0
konšpirátor idioti zapredaní nedá inak nevedia stupidinu napísať,1
treba organizovat strajky opozicia robili,1
rozumná reč,0
láska odpoveď,0
zvrátenosť hnus,1
dobry hoax,1
nehanbite,1
šťastní,0
viete deje juhocinskom mori,0
suuu velkiii paani dakujeme,0
ľavej fotke vzadu postavy pozadí pravej nejako vymazalimyslím ľavej vzadu dobre nevidíma pravej chýbate pekný večer,0
nooo dufajme pravdu,0
matoviča opúšťajú lekári experti zostali nohsledi,0
odmietam platit zdravotné poistenie načo platiť nafúkancom,1
Páni skvelé výsledky odvážneho šťastia bojovník konečne premiér Vlado,0
plné zuby drisrtov,1
bohatý fin podporíme dajú slovákom inde posielať,0
obyčajný hajzel podržtaška,1
teším deň odplaty príde určite,1
najlepšia obrana útok vie psychopat,1
nemozete viedt konstruktivne rozhovory niekym egoista narcis,1
šak jak uvažuje všetcidpc,1
treba nové voľby,0
snaží vrátiť Českej republiky Maďarska Českej republike vojaci vrátia,0
aspoň dajte pokojčlovek bojí splachnuť odtiaľ náhodou nevytečiete,1
skopírovanéale dá súhlasiťcopyfuuuu sedem mesiacov sedem mesiacov stačilo likvidáciu slovenska urobili ľuďom života peklo poďme zaspomínať ľudia plakali hraniciach,1
naozaj umenie,0
díka krkompôjdeš skap doma hlade,1
výborne,0
silou mocou chce dotlačit testovania,0
Prídem slovám odborníkov nakoniec úplnému bloku,0
dam testovať ajtak viem kokot,1
hasici sere,1
najlepsi,0
dvaja prijebanci,1
hotový uboziak použije proti ľuďom vodné delo projektili hneď ľudia neustále schyzu potrebuju liečenie hlavu doživotnú kazajku vláde,1
aspoň sprostu trnavcinou hovorte,1
vyhrozjes ludom hovno dokázal jak hovoit nepojedeš otestovat nedostaneš socialku otestujes nemozes práce nákupto st hanit hodíš práce otestovat certifikát,1
fotite prijebany robte,1
dobrý rozumný ľudia nevymreli bojujte nevzdajte hlupych ľudí snažia presadzovať nízke iq,0
pozývame,0
človek aspoň vie hovorí,0
,0
treba testovať,0
nemas igor,0
naozaj zdvihlo náladu,0
hlúpa slovač,1
kokot pôjde sedieť,1
fuuuuuj hanba,1
drzime palce tazkom boji,0
viete robit dobre dve veci dobre nasrat ludi dobre pourazat,1
skvelý zmysel humor,0
šíria bludy hoaxy,1
Veľmi fandím,0
hitler nazival sprchovanie teraz testovanie,1
úbohosť bulvárnych časopisov úmerná morálnej úbohosti majiteľov pisálkovia naháňajúci senzácie,1
nevieš pozitívny,0
Super barman dobre,0
slovo robi chlapa ukaz skutkami,0
rada,0
sasov trtko,1
veľa síl zdravia prajem ďakujeme,0
Koľko najviac zločinu medicíny,0
Test dokončený negatívny nebojí stále chodiť súťažiť potrebné,0
zas hlúpe komenty plne podporujeme stojíme celá rodina,0
nastvana aspon hlaskou rozosmiali,1
veľmi pozorný detailom,0
neni novinari tupci,1
Počasie krásne slnko žiarilo ďakujem Igor identifikáciu,0
stane slovensku,0
rozumovo velmi nizkej urovni remiška,1
pôjdeš matovic,1
boze dakujem zmenila vlada sr premierom sr absolutne neschopny kolaboracie mafiou chcu zbavit,1
ráno kaufland nakazia ľudia koli kokotinam,1
kurva chápem covid predtým niekomu dovolia dvíhať telefón,1
vfandim keby vládli neviem stejnak neviem,0
domov človeka,0
debil debilovič,1
rozbije idiotsku vladu skor,1
super natrel pán politik,0
pravdepodobne podvodoch TT,0
tyzdne intenzivnych priprav najvacsiu operaciu druhej svetovej vojny dva tyzdne chaosu zmatocnych rozhodnutia,1
spoločenská služba splnili plánom,0
kokot,1
nechápem,0
námesti slobody bratislave odberné miesta,0
česku potvrdili piatok rekordných nových prípadov nákazy koronavírusom zomrelo ľudí,0
debili,1
dement naštuduj vieš aspoň čítať anglickyčo pochybujem,1
zaslúži pochvalu,0
milionikov rozdelujete dôchodky nedáte hanbou národa,1
mohli poslat niekde vychod dedin nemaju vobec nikoho testovanie,0
núdzový stav debilina vláda bojí utekať ľuďmi poistili takto,1
držím palce konečne dobrý premiér ktorému záleží ľuďoch,0
zabudol vyjadrenie odporné voči starostovi okresu,1
Prajem dobrú noc,0
jedna arogantna žena spupna myslí,1
vobec nedá prehrať,0
dôkaz neschopnosti,0
chuuj,1
striga nová prezidentka kradne straka,1
ozaj komentára,0
rano prebudim počuvam spravy pičovinu vymysli matovič strach nema sucit luďmi egoista čakam kedy skonči,1
nevedia písať kopú všetkého pravda,0
zas odbornikov plna prdl okolo jeden klavesnicovich odbojarov nevedia kritizovat mudry nepocul jeden navrh nejak inak vyriesit sup navrhmi robit mudrlanti,1
pravda,0
pekný skôr kokot psychopat,1
ďakujem bratov čechov,0
vymazali poprosím fľaštičku,0
schopný postarať ľudí zobrali prácu nezabezpečili ľuďom základné hygienické prostriedky ruškabudu pokutovať vlastný národale humánny treba pomáhať prvom rade svojmu národu,0
obyčajný človek čakám konečnepohne lepšiemu boch pomahaj slovensko,0
netrep kokotiny spametaj,1
igi jebeme,1
tvrdo,0
úbohé,1
príspevky vždy veľmi pozitívne,0
krasne gesto,0
samý odborník,0
zle dobre,0
ludia musiaznovu ulicbranit slobodu slovavdaka,0
Vďaka vláde ďakujem prvom riadku nakoniec najdôležitejšou vecou zodpovedná osoba súcit Okrem ochrany myslieť okolité prostredie Dúfam dobrí,0
najväčšia strata času,1
úplne bezcenný,1
treba urobit dokedy vlada nepripravi zdravý rozum,1
debo davas cisla,1
nemali ziadne narasty inak vobec nemalo zmysel chvilu pockaj uvidime,0
vedci naprKto Prosím pozrite video,0
,0
Inkubačné obdobie dní Stále neznamená,0
optimizmus nákazlivý,0
jaaaj D opačne napísať D,0
okrem min oneskorením vystrihli p preposlal prepísaný text riadná divočina,0
sam neviete robíte nemáte pripravené nikoho neposluchate prezidentku idete sám ovas hovorili svete štím prví začal celoplosnim testovaním ľuďom vihrazate nepôjdu otestovať,1
Predseda vlády Súhlasím celoštátnym testovaním Odporúča zúčastniť rokov,0
víkend prídem platené,0
vymazali fotografie,0
dakujem mile slova,0
myslim ramci moznosti nedopadlo najhorsie,0
fica nikdy nemusel musel zdielať väčší diletant matovič nebol,1
dychat neopustime,0
pan krajniak osta komentara lepsie,1
múdrosráč d,1
zhabat majetok nelegalne rozdat ludom idu piče,1
píšete odborné vyšetrenie hlavy,1
fico dala povedal pravdušašovia cela banda matelkovičaešte dat vychovnu facku fico,1
pán premiér matovič obetavý zlatý,0
expert lvl koňskej vocas,1
dobre slovenskob,0
Došlo príjemnému teroristickému útoku,0
slúžiš svetovej elite plníš príkazy postavička špagátikoch nebudú potrestaní,1
Aspoň prevzaté druhej stránky,0
najhorší človek ktorého poznám,1
zneužívatelia dôvery národa hanba deťom,1
spojiť opozičné strany zajtra ukázať miesto,0
hrdy,0
frajeri,0
blázon,1
igor skôr vycapíš fb skontroluj dáš väčšieho hlupáka mysleli narážam pôvodný status,1
predseda vlády pomaly určite kontroluje plnú prácu,0
infekcia slovenska najväčšia,1
úžasné,0
Tlmočníci prijatí,0
preboha ludia emocny kvocient bode mrazu chcete vidiet premierovom mieste vzdy nadavat chore hlavne obmedzene myslenie sprava hejt ludia realne umieraju nemuseli naozaj nedokazete sediet ritiach dni urazky potupa negativizmus vidite plodite aspon uprimny nepretvaruje napriek ludskym chybam rozum zastava,1
dufam prijebana rodina išla,1
predseda vlady sr najnovsie doktor hôr chcete realizovat lekarskej praci,0
zase bluznis pockaj tyzdne hodnott ciastocny lockdown teraz soboty troll,1
nemáme žiadnych odborníkov jedno spuchnuté prasa,1
dobri ludia,0
Lekári vedia menej,0
zradci slovenskeho naroda,1
celá ceremónia stojí veľa síl,0
presne súhlasím múdry politik rozmýšľate hlavou treba situáciu vyriešiť najskôr,0
slovam neverite neklamte ludia poddani zvedava vybavite prezidentkinu ziadost dufam,1
Vstúpil Duch Svätý,0
úplnú pravdu vždy,0
Hľadáte individuálnu podporu,0
premier pouziva vulgarny slovnik mediach verejnosti nema robit hanba slovenska ru nebola,1
kurvil mrvil,1
igor pekny dement,1
hňup choď testovať hlavu,1
dusko kopať prdel psysko,1
konecne trafil spravne,0
príspevky veľmi hodnotné,0
Chcem opýtať pozitívny prvé testovanie testov musel zúčastniť druhého testu oznámili KRA zverejnená certifikáte druhého kola dostanem okamihu dostanem domácnosti vstupom rodičov,0
preboha prestan kydat pravdu nikto zase riesis sam hviezda chorobne zakerny clovek,1
honz zrejme tangáče hlboko vrezané teraz zamestnáva,1
zabudnete zvoliť hlasovú adresu LSN,0
Nedávajte dym rezanie goliera,0
ťažko dýchať pride súdny deň,1
šašo pocmarany hybaj plakať vzdaj,1
prosim,0
vtipné drzim palce,0
cynicka obluda vytka politický kapitál smrti človeka,1
odkedy jak premiér neverím premiér komediant riadi štát fb,1
strať babrák celou vládoušašoveď neuveritelné robíte,1
igor ozaj rúčka parazólatebe najlepšie keby osadený chodníku slávy ľudia mohli šliapať,1
dobry,0
hlavne Slovensko francúzsky,0
hamba národa celá banda,1
chcem poďakovať kus dobrej roboty,0
ľudí peniaze nemá zbrane proti hm zobuďte,1
vsetkych blbcov republike plne usta povedala pani primarka,1
Skvelé,0
napíš,0
premiér začal celoplošne testovanie prvý celej európe uvidíte čin začnú európe premiér získa nobelovu cenu držím palce,0
banda sráčov,1
jednu otazku mlcite matovic opozicii saskoval parlamentom transparentmi krical,1
super organizacia,0
spravodlivost jednostranne spravodlivost spravodlivost,0
matoviča načisto chorý depku živote nemal strach rodinu nehovorím príde testovaní očkovanie,1
odvolať vladu,1
Ľudia miest poslaní dedín,0
supeeeeeeer,0
trpezlivý ľudia,0
najviac hoaxov širiš vláda,1
nevadí vyrezete neskôr,0
zhnity vlada dosadzuje,1
rokov páde komunizmu šašovia nastolujú totalitárny režim,1
straťte nenávratna,1
gratulujem správne rozhodnutie,1
traja kokoti,1
skvelý štýl písania,0
úprimnú sústrasť rodinea ľúto ludi umreli rakovinuinfarktya inedotancoval hrobe novinára teraz tancovať hrobom lekara,1
lenke samozrejme prajeme hľadám chcem,0
spolu zvladneme hahah zvladneme,0
tvojú debilitu mohli vyrobiť vakcínuči pomôže postaviť múru odako hovoríš,1
drzime palce celej vlade,0
potrebné,0
vydržte,0
premiér,0
igor eur zaplatit osobne,1
vysiel test,1
dobre prevedenu prácu,0
bastard trnavy,1
fandím vášmu projektu šťastná premiéra ktorému záleží ľuďoch volebnej kampani,0
dobrá hovadina,1
verejne utýrať psychopat skorumpovany dementny prijebany chuja republika nemala,1
vyjadrenie úroveň nedá porovnať vyjadreniami vlády,0
Rovnako Pánovo eommer prsteňov kráľoch kráľom kráľom zdravotnícky personál,0
da mozok konečne otestovať riadne zaočkovať kofi trnave zmizni,1
videli video ozbrojených síl testovaný subjekt palcom utrie osoplený nos okolo pochytá,1
Väčšina ľudí robí sami,0
pravdu,0
výborné riešenie,0
Najlepšie kosti zdravý rozum,0
ľudia politici prestaňme hrať žabomyšie vojny snažme pomôcť stave opozícia vzdať podkopávaním nôh prispieť riešeniuešte noch nepočul výzvu masívnemu testovaniu,0
nepoznam nikoho pomoc dostal,0
poďme ovečky,1
velitelka armadu opustila bojom,0
myslis genius kazdej oblasti ojebem,1
jednej,0
denník kravský hnoj oveľa užitočnejší menej smradľavý,1
chod dpc kkt,1
jasne treba pchať zadku,1
Rešpektovať názor vedúceho štátu,0
super správa pán premiér,0
držíme palce boji spravodlivé slovensko,0
vybral cestu zločinca,1
pohode kus kokota,1
reči kokotiny sľubov odrbov sorry krajšie nedalo napisat,1
príspevok plný pozitívnej energie,0
gratulujem víťazke,0
falošný bojovník farizej oblbuješ ovečky beeeeeé daní bojuješ,1
narcis igi fakt nepomoze,1
krasne napisane uplna pravda,0
vidiet ziskal titul,0
super,0
fakt úroveň slovákov,0
netrep demente,1
najväčší čas začali spájať osud slovenka riti hádate ide vlastný prospech,1
vytlačiť tričko text slobodnej európy,0
ide karta,0
neschopný človek,1
nechceme pozerať potkanov rozdrbali krásne slovensko,1
nepíšem komentáre,0
blbeček odstúp,1
malý detail keby nepovedal nik nevšimne osoby fuč,0
covidom slovensko nedá nájsť zhodné riešenie,0
mnohí líškajú vznesenému,1
parlamente zijete prasce valovu svina zlodej danovi podvodnik,1
,0
Winori kultúrnom dome mieste dávky,0
,0
pravda matovic cirkusant šašo,1
týždňom vyhrážal celému slovensku ideš ľudí pozatvárať špina teraz prosíš kolenách pokrytec,1
zlodej klamár šašo trnavy treba súdiť majetok znarodnit,1
Vysvetli,0
zdravím vysvetila,0
vbec neni lito smrt primitiva,1
kokot vyhodene peniaze testy jaj prepacte pan premier vyhodene dobre investovane kolko islo vrecka kseft,1
hlupana stale tupaňa,1
treba,0
noo kokot pobavit hlupostito urobil uplneho chuja uplne jedno,1
zvrátenosť hnus,1
fakt pekny mamľas,1
bože väčšiu debilinu nepočulachlapče zlatý šťastie blbosť nebolí,1
chudera ide prec nevie,1
kokotovic jebnuty ludom dal rozkazom,1
nacisto jebnuty kokot,1
neni fotkeste stratilaj podlosti deju,0
pane bože nebol premiérom spravil slovenskom katastrofa pár mesiacov,1
testovaním vyraziť octom cibuľou,0
aspoň viete robiť srandu sám,0
úbohé,1
prestan hrat skurvene divadlo ojebavat sam,1
dúfam čvargu špinavú čoskoro vyhadzeme rovno okien,1
skakalo reci opica,1
Skvelé vďaka kurzu Sebastian Volkspartai dobrými susedmi vzali Zmeňme,0
remišová žiadny politik hnida,1
matovičovi nacisti boja trestu,1
remisova napadne pripominala pohybom ruk figurky pat mattragedia stvarala,1
chuj time hlave,1
človeka mohlo jebnut číta statusyto nemyslíte vážne pán premiér prchky človek nedávam pozor poviem veľa krát chyby priemer status plno ďalšíchja neverím vážne,1
plné zuby drisrtov zomrel obezitu,1
kultúrny zážitok hanba takto ľuďom vysmievat,1
prezumcia neviny primitiv pozor buduce nestal trestnym senatom,1
necakane,0
luto,0
vidíš matovič kokot,1
naozaj vyretušovaly,0
super zorganizované,0
pan fico záchrana pomôžte psycho nedá žiť,1
šialenec,1
dva tyzdne pokojbudme normálni,1
tico nedaju testovatockovat kabaty daju nasiju znaka pojdu taborov,1
igor povýšili funkciu predsedu vlády fejsbukovho premiéra,1
parlamentnom bufete nudzovy stav naplati smradi,1
inšpiráciou celý svet,0
šľak trafil,1
pán premiér celého srdca prajem,1
mnoh premieri doposial zapisali mafiani jediny skutocny hrdina ludi,0
rozmyslal saso,1
esteze nekupujen ziadne noviny casopisya hned zije lepsie,0
koľkokrát vyjadril,0
pán politik prehľad udalosti sype rukáva,0
koľko ľudí testoch nakazilo uvidíme týždeň,0
psychický stav vážny treba liečiť pán premiér,1
konečne zobudili,0
chod dat liecitto jedine pomoze,1
dakto napiste cisty kokot,1
sám stebov,0
hamba národa celá banda,1
nejde coronu zber dna databaze buduce povine ockovanie cipovanie gejcovou smrtiacou sračkou chystaju genocidu g velke zastupenie,1
odpovedzte pán premiérnaozaj myslíte vážneako zubár pracujem česku fakt premýšľal,0
bru noc zajtra plnom ocakavani tyka testovania dobre dopadne hlave slovaci drzte podme nestratime zachranime druhe zivoty,0
clovek odkázaný šťastie nahodu,0
pán vždy,0
úplný súhlas zabrániť,0
gratulujem spomienke československu páčilo,0
igorr dostat doživotie,1
cirkusant zmatkovič,1
boch svedkom voniat fialky spod hliny prví prídem sprepacenim oštat fialky čurak nenazrany,1
pevne verím,0
nevidíte,0
chudáci úbohí,1
hluchy slepy kozacik,1
todová nehanbí chodiť svete,1
nehraj spasiteľa skôr chcel zarobiť predrazenych testoch prezidentky vlastnú päsť miliónový biznis,1
idu pi,1
karma dobehne,1
igor príďte obce veľmi tešíme vrúcne vystískame skvelý počin,0
tvojou angličtinou pál kokota,1
mohol niekoho zachrániť,0
Corona zjavne nemôže dostať pozitíva čmáracie,0
jéminku vláda úplne samý amatér,1
zase ukazal,0
antigénové rýchlotesty ide pouívať celá europa slovenskí mafiani sociálnej demencie proti,1
lampyto slaby odvarleopoldovk murukludne vypis,1
Slovenská republika narodeniny,0
dobrovolne nasilu chory dement,1
jediný politik slovensku,0
dôchodcov,0
zobudte teraz trepe,1
prekrásny komentar,0
negativny trz nanas vymislis zase hovadinu dal testovat robit test hlavu hlúposť,1
vyborne,0
dusko kopať prdel psysko,1
igi príde rada,1
podozrivo rýchlo noc získali tisíc zdravotníkov,0
Vidieť odvtedy vlaky stále rovnaké,0
absolútne súhlasím,0
víťazstvo isté,0
zachrazachránite slovensko demisiou,1
chore pomôže test presný status zasa obhajujete zasa spravili prešľap neverím žiadnej politickej strane nezávislý vi osobne nemáte nato premiér nati preslapi plače veľa ľudí,1
koment jeba,1
vlada kratky zivot,0
položia slovensko kolena hňup,1
podpísal zmluvu diablom,1
presný plán,0
príspevky absolútne nezaujímavé,1
dement jak povedal lidrom bruseli čelo plošné testovánie fajn dement,1
henti zmenia ustavu treba ist ulic smer pridajte protestujucim vedte krajinu,0
ist bieloruskej opoziciiplatit protištatne živlibielorusko treba nechat nestarať nichlukašenko urobi poriadoka určite nesuhlasim posielali koĺvek pomoc opozicie,0
skutočne výnimočný človek,0
dobre dopadne,0
Chcel poďakovať stará bežných ľudí zdravie,0
p matovic cele humbuk povedali ruvz,1
pripravuje spoluprácu vládnou koalíciou,0
kupeny ustavny sud pavlinka pomohla ukradla daniach,1
ozaj stále niekoho baví ozaj niekto nesedel matrike stále okolo presne vyhovuje drbete,1
malé leváre ukažkovo organizované,0
hlave,1
Prezident Vladi Sr Igor Mattovi posledný lekár vrchu chcete vedomý farmaceutickej práce,0
akoby slepý hluchý fakt nerozumiem nemáte hanbi svedomia,1
sestra rešpekt,0
kokot testovanie dobrejebnuty chuj dementnyo dni zatvoris,1
paráda chce ide,0
uzasne pan premier vela sil drzim palce,0
úplne pravdu,0
jasné,0
ďakujeme viem veľmi rozumní politik človek volil vedel človek bezočivy druhé voľby,0
hrdý celý svet čaká výsledok možnosť dalej,0
zorganizuj igorko paličiek nosa málo vedela otestovať mozgu trošku pošťúrať,1
kokot,1
